TIPO_PRODUTO,NOME_PRODUTO,DATA_FINALIZACAO_PROCESSO,CATEGORIA_REGULATORIA,NUMERO_REGISTRO_PRODUTO,DATA_VENCIMENTO_REGISTRO,NUMERO_PROCESSO,CLASSE_TERAPEUTICA,EMPRESA_DETENTORA_REGISTRO,SITUACAO_REGISTRO,PRINCIPIO_ATIVO,NOME-PRODUTO
MEDICAMENTO,AIRES,,SIMILAR,100431437.0,01/06/2032,25351199014202236,EXPECTORANTES BALSAMICOS E MUCOLITICO,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,ACETILCISTEINA,AIRES
MEDICAMENTO,Blugrip Pelargonium,,FITOTERAPICO,155840629.0,01/06/2032,25351800353202196,PRODUTO P.TERAPIA SINTOMATICA DA GRIPE,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,PELARGONIUM SIDOIDES DC.,BLUGRIP PELARGONIUM
MEDICAMENTO,ENOPPROZ,,SIMILAR,101070357.0,01/06/2032,25351187891202264,ANTIULCEROSOS,33247743000110 - GLAXOSMITHKLINE BRASIL LTDA,VÁLIDO,OMEPRAZOL,ENOPPROZ
MEDICAMENTO,LISADOR CÓLICA,,SIMILAR,178170928.0,01/06/2032,25351540689202275,ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,BUTILBROMETO DE ESCOPOLAMINA +  DIPIRONA MONOIDRATADA,LISADOR COLICA
MEDICAMENTO,SONOZZZ,,FITOTERAPICO,121420674.0,01/06/2032,25351516182202110,ANSIOLITICOS SIMPLES + FITOTERAPICO SIMPLES,59476770000158 - PROCTER & GAMBLE DO BRASIL LTDA,VÁLIDO,PASSIFLORA INCARNATA L.,SONOZZZ
MEDICAMENTO,SUJMA,,SIMILAR,165070021.0,01/06/2032,25351787200202146,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,24633934000129 - CAMBER FARMACEUTICA LTDA,VÁLIDO,SUGAMADEX SODICO,SUJMA
MEDICAMENTO,azitromicina di-hidratada,,GENERICO,155840634.0,01/06/2032,25351545997202297,ANTIBIOTICOS SISTEMICOS SIMPLES,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,AZITROMICINA DI-HIDRATADA,AZITROMICINA DI-HIDRATADA
MEDICAMENTO,claritromicina,,GENERICO,155840635.0,01/06/2032,25351545998202231,MACROLÍDEOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,CLARITROMICINA,CLARITROMICINA
MEDICAMENTO,cloridrato de memantina,,GENERICO,105831018.0,01/06/2032,25351417234202257,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE MEMANTINA,CLORIDRATO DE MEMANTINA
MEDICAMENTO,dipropionato de betametasona + sulfato de gentamicina,,GENERICO,100431439.0,01/06/2032,25351544437202215,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  SULFATO DE GENTAMICINA,DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA
MEDICAMENTO,domperidona,,GENERICO,155840633.0,01/06/2032,25351544466202287,ANTIEMETICOS E ANTINAUSEANTES,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,DOMPERIDONA,DOMPERIDONA
MEDICAMENTO,fosfato sódico de prednisolona,,GENERICO,155840630.0,01/06/2032,25351544441202283,GLICOCORTICOIDES SISTEMICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,FOSFATO SODICO DE PREDNISOLONA +  PREDNISOLONA,FOSFATO SODICO DE PREDNISOLONA
MEDICAMENTO,maleato de trimebutina,,GENERICO,155840632.0,01/06/2032,25351544445202261,ANTIESPASMODICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,MALEATO DE TRIMEBUTINA,MALEATO DE TRIMEBUTINA
MEDICAMENTO,nimesulida,,GENERICO,105350228.0,01/06/2032,25351527126202291,ANTINFLAMATORIOS,17115437000173 - LABORATÓRIO GLOBO SA,VÁLIDO,NIMESULIDA,NIMESULIDA
MEDICAMENTO,nimesulida,,GENERICO,177940051.0,01/06/2032,25351222835202283,AGENTES ANTI-INFLAMATÓRIOS,09545589000188 - MABRA FARMACEUTICA LTDA,VÁLIDO,NIMESULIDA,NIMESULIDA
MEDICAMENTO,pantoprazol sódico sesqui-hidratado,,GENERICO,100431438.0,01/06/2032,25351538852202230,ANTIACIDOS E ANTIULCEROSOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,PANTOPRAZOL SODICO SESQUI-HIDRATADO,PANTOPRAZOL SODICO SESQUI-HIDRATADO
MEDICAMENTO,paracetamol + cafeína,,GENERICO,177940052.0,01/06/2032,25351239745202221,ANALGESICOS NAO NARCOTICOS,09545589000188 - MABRA FARMACEUTICA LTDA,VÁLIDO,CAFEINA ANIDRA +  PARACETAMOL,PARACETAMOL + CAFEINA
MEDICAMENTO,prednisolona,,GENERICO,155840631.0,01/06/2032,25351544442202228,GLICOCORTICOIDES SISTEMICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,FOSFATO SODICO DE PREDNISOLONA +  PREDNISOLONA,PREDNISOLONA
MEDICAMENTO,ácido clavulânico + amoxicilina,,GENERICO,116370180.0,01/06/2032,25351540688202221,ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,AMOXICILINA SODICA +  CLAVULANATO DE POTASSIO,ACIDO CLAVULANICO + AMOXICILINA
MEDICAMENTO,CARBAMAZEPINA,14/03/2022,GENERICO,113430208.0,01/06/2028,25351005486202237,ANTICONVULSIVANTES,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,CARBAMAZEPINA,CARBAMAZEPINA
MEDICAMENTO,EXELON,14/03/2022,NOVO,125760034.0,01/02/2028,25351014536202196,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,68949239000146 - UNITED MEDICAL LTDA,VÁLIDO,HIDROGENOTARTARATO DE RIVASTIGMINA +  RIVASTIGMINA,EXELON
MEDICAMENTO,FRONTAL,14/03/2022,NOVO,188300091.0,01/03/2025,25351821901202111,ANSIOLITICOS SIMPLES,11643096000122 - MYLAN LABORATORIOS LTDA,VÁLIDO,ALPRAZOLAM,FRONTAL
MEDICAMENTO,TACHOSIL,23/11/2021,BIOLOGICO,109650005.0,01/12/2029,25351711527202147,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,09117476000181 - MANDALA BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTO MÉDICO HOSP,VÁLIDO,FIBRINOGENIO +  TROMBINA,TACHOSIL
MEDICAMENTO,captopril,14/03/2022,GENERICO,113430207.0,01/12/2028,25351024510202156,ANTI-HIPERTENSIVOS,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,CAPTOPRIL,CAPTOPRIL
MEDICAMENTO,sinvastatina,14/03/2022,SIMILAR,113430206.0,01/08/2028,25351024397202117,ANTILIPEMICOS,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,SINVASTATINA,SINVASTATINA
MEDICAMENTO,BENEGRIP MULTI FEBRE E DOR,,SIMILAR,178170930.0,01/06/2032,25351156968202254,ANALGESICOS NAO NARCOTICOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,PARACETAMOL,BENEGRIP MULTI FEBRE E DOR
MEDICAMENTO,BUSCOPAN PEDIÁTRICO,,NOVO,178170929.0,01/06/2032,25351042897202122,ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,BUTILBROMETO DE ESCOPOLAMINA,BUSCOPAN PEDIATRICO
MEDICAMENTO,OXCENE,,SIMILAR,105730013.0,01/06/2032,25351978830202128,ANTIASMATICOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,MONTELUCASTE DE SODIO,OXCENE
MEDICAMENTO,TAMBELLA,,SIMILAR,170560127.0,01/06/2032,25351548570202241,ANTICONCEPCIONAIS,18459628000115 - BAYER S.A.,VÁLIDO,DIENOGESTE +  VALERATO DE ESTRADIOL,TAMBELLA
MEDICAMENTO,ciprofloxacino,,GENERICO,103460024.0,01/06/2032,25351229652201993,ANTIBIOTICOS SISTEMICOS SIMPLES,47231121000108 - BEKER PRODUTOS FÁRMACO HOSPITALARES LTDA,VÁLIDO,CIPROFLOXACINO,CIPROFLOXACINO
MEDICAMENTO,irbesartana + hidroclorotiazida,,GENERICO,183260490.0,01/06/2032,25351550545202227,ANTI-HIPERTENSIVOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,HIDROCLOROTIAZIDA +  IRBESARTANA,IRBESARTANA + HIDROCLOROTIAZIDA
MEDICAMENTO,ácido tranexâmico,,GENERICO,100410231.0,01/06/2032,25351125788202140,ANTIFIBRINOLITICOS,49324221000104 - FRESENIUS KABI BRASIL LTDA,VÁLIDO,ACIDO TRANEXAMICO,ACIDO TRANEXAMICO
MEDICAMENTO,AKYNZEO IV,,NOVO,191980013.0,01/06/2032,25351631213201947,ANTIEMETICOS E ANTINAUSEANTES,15127898000130 - MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA,VÁLIDO,CLORIDRATO CLORETO DE FOSNETUPITANTO +  CLORIDRATO DE PALONOSETRONA,AKYNZEO IV
MEDICAMENTO,APIXNEO,,SIMILAR,155840636.0,01/06/2032,25351551062202240,ANTICOAGULANTES,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,APIXABANA,APIXNEO
MEDICAMENTO,NALBLI,,SIMILAR,103110184.0,01/06/2032,25351632032201938,ANALGESICOS NARCOTICOS,01571702000198 - HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,VÁLIDO,CLORIDRATO DE NALBUFINA,NALBLI
MEDICAMENTO,cloridrato de donepezila + cloridrato de memantina,,GENERICO,155840637.0,01/06/2032,25351925079202086,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,CLORIDRATO DE DONEPEZILA MONOIDRATADO +  CLORIDRATO DE MEMANTINA,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA
MEDICAMENTO,cloridrato de trazodona,,GENERICO,183260491.0,01/06/2032,25351738966201904,ANTIDEPRESSIVOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CLORIDRATO DE TRAZODONA,CLORIDRATO DE TRAZODONA
MEDICAMENTO,desloratadina,06/03/2019,GENERICO,115600245.0,01/06/2032,25351060422201731,ANTI-HISTAMINICOS SISTEMICOS,17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,VÁLIDO,DESLORATADINA,DESLORATADINA
MEDICAMENTO,rivaroxabana,,GENERICO,104971499.0,,25351149647202112,ANTITROMBOTICO,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,RIVAROXABANA,RIVAROXABANA
MEDICAMENTO,DORSPAN COMPOSTO,27/06/2022,SIMILAR,102351408.0,01/06/2032,25351739924201969,ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS,57507378000365 - EMS S/A,VÁLIDO,BUTILBROMETO DE ESCOPOLAMINA +  DIPIRONA MONOIDRATADA,DORSPAN COMPOSTO
MEDICAMENTO,GÁZIA,27/06/2022,SIMILAR,100431440.0,,25351570184202235,ANTIACIDOS E ANTIULCEROSOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,PANTOPRAZOL SODICO SESQUI-HIDRATADO,GAZIA
MEDICAMENTO,HYALI,27/06/2022,SIMILAR,106890208.0,01/06/2032,25351162535201932,OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO,92695691000103 - KLEY HERTZ FARMACEUTICA S.A,VÁLIDO,SULFATO DE GLICOSAMINA CLORETO DE SODIO,HYALI
MEDICAMENTO,IBUPROTRAT CM,27/06/2022,SIMILAR,138410075.0,01/06/2032,25351749234201918,ANALGESICOS NAO NARCOTICOS,02456955000183 - NATULAB LABORATÓRIO S.A,VÁLIDO,IBUPROFENO,IBUPROTRAT CM
MEDICAMENTO,LACTULOSE,27/06/2022,ESPECIFICO,113430214.0,,25351747938202171,LAXANTES,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,LACTULOSE,LACTULOSE
MEDICAMENTO,LAKOS,27/06/2022,SIMILAR,100330217.0,,25351618069202097,ANTICONVULSIVANTES,61230314000175 - LIBBS FARMACÊUTICA LTDA,VÁLIDO,LACOSAMIDA,LAKOS
MEDICAMENTO,PRIVYMTRA,27/06/2022,NOVO,101710233.0,01/06/2032,25351688411202016,ANTIVIROTICOS,03560974000118 - MERCK SHARP & DOHME FARMACEUTICA LTDA.,VÁLIDO,LETERMOVIR,PRIVYMTRA
MEDICAMENTO,REMERON,28/03/2022,NOVO,100290224.0,01/12/2025,25351378467202146,ANTIDEPRESSIVOS,45987013000134 - ORGANON FARMACÊUTICA LTDA.,VÁLIDO,MIRTAZAPINA,REMERON
MEDICAMENTO,ZAPLAM,27/06/2022,SIMILAR,102980574.0,01/06/2032,25351424886201942,ANTICONVULSIVANTES,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,CLONAZEPAM,ZAPLAM
MEDICAMENTO,ZEVTERA,27/06/2022,NOVO,125760035.0,01/06/2032,25351347792201942,ANTIINFECCIOSOS PARA USO SISTÊMICO,68949239000146 - UNITED MEDICAL LTDA,VÁLIDO,CEFTOBIPROL MEDOCARILA SODICO,ZEVTERA
MEDICAMENTO,lenalidomida,27/06/2022,GENERICO,100431441.0,,25351435815202190,OUTROS AGENTES IMUNOSSUPRESSORES,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,LENALIDOMIDA,LENALIDOMIDA
MEDICAMENTO,progesterona,27/06/2022,GENERICO,187590009.0,,25351036818202225,PROGESTAGENOS SIMPLES,11082598000121 - BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMEN,VÁLIDO,PROGESTERONA,PROGESTERONA
MEDICAMENTO,rivaroxabana,27/06/2022,GENERICO,109170127.0,,25351791163202251,AGENTES ANTITROMBÓTICOS,17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,VÁLIDO,RIVAROXABANA,RIVAROXABANA
MEDICAMENTO,trometamol cetorolaco,27/06/2022,GENERICO,122140120.0,,25351389342202141,ANTINFLAMATORIOS,55980684000127 - ZODIAC PRODUTOS FARMACÊUTICOS S/A,VÁLIDO,TROMETAMOL CETOROLACO ,TROMETAMOL CETOROLACO
MEDICAMENTO,ATENSINA,04/04/2022,NOVO,158320003.0,01/06/2029,25351887462202029,ANTI-HIPERTENSIVOS SIMPLES,19501429000190 - MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA,VÁLIDO,CLORIDRATO DE CLONIDINA,ATENSINA
MEDICAMENTO,BETEGLID,04/04/2022,SIMILAR,118190232.0,01/10/2028,25351062912202230,ANTIDIABETICOS,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,GLICLAZIDA,BETEGLID
MEDICAMENTO,FERINJECT,04/04/2022,ESPECIFICO,115240012.0,01/10/2027,25351080923202111,ANTIANEMICOS SIMPLES,53359824000119 - BLANVER FARMOQUIMICA E FARMACÊUTICA S.A.,VÁLIDO,CARBOXIMALTOSE FERRICA,FERINJECT
MEDICAMENTO,BRYST,,SIMILAR,106460224.0,01/07/2032,25351045046202051,ANTINEOPLASICO,61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,VÁLIDO,FULVESTRANTO,BRYST
MEDICAMENTO,COLIHELP,,SIMILAR,155840638.0,01/07/2032,25351042904202196,ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,BUTILBROMETO DE ESCOPOLAMINA +  DIPIRONA MONOIDRATADA,COLIHELP
MEDICAMENTO,DODOY,05/08/2019,SIMILAR,109060089.0,01/07/2032,25351144920201657,ANALGESICOS,68240779000156 - JARRELL FARMACÊUTICA LTDA EPP,VÁLIDO,DIPIRONA MONOIDRATADA,DODOY
MEDICAMENTO,OLEPTAL,,SIMILAR,105250102.0,01/07/2032,25351089988202121,ANTICONVULSIVANTES,33078528000132 - TORRENT DO BRASIL LTDA,VÁLIDO,OXCARBAZEPINA,OLEPTAL
MEDICAMENTO,SYMDULOR,,SIMILAR,122140121.0,01/07/2032,25351621427202120,ANTINFLAMATORIOS,55980684000127 - ZODIAC PRODUTOS FARMACÊUTICOS S/A,VÁLIDO,TROMETAMOL CETOROLACO ,SYMDULOR
MEDICAMENTO,TESTOGEL,,SIMILAR,187590010.0,01/07/2032,25351355554202125,HORMONIOS SEXUAIS EXCLUSIVE OCITOCICOS,11082598000121 - BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMEN,VÁLIDO,TESTOSTERONA,TESTOGEL
MEDICAMENTO,cloridrato de memantina,,GENERICO,118190273.0,01/07/2032,25351151161202144,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,CLORIDRATO DE MEMANTINA,CLORIDRATO DE MEMANTINA
MEDICAMENTO,dicloridrato de hidroxizina,,GENERICO,105831020.0,01/07/2032,25351493671202277,ANTI-HISTAMINICOS SISTEMICOS,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,DICLORIDRATO DE HIDROXIZINA,DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO,dicloridrato de hidroxizina,,GENERICO,167730679.0,01/07/2032,25351493673202266,ANTI-HISTAMINICOS SISTEMICOS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,DICLORIDRATO DE HIDROXIZINA,DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO,dicloridrato de levocetirizina,,GENERICO,110130295.0,01/07/2032,25351523963202241,ANTIALERGICOS,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,DICLORIDRATO DE LEVOCETIRIZINA,DICLORIDRATO DE LEVOCETIRIZINA
MEDICAMENTO,fulvestranto,,GENERICO,106460223.0,01/07/2032,25351044802202024,AGENTES ANTINEOPLÁSICOS,61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,VÁLIDO,FULVESTRANTO,FULVESTRANTO
MEDICAMENTO,gabapentina,,GENERICO,105831019.0,01/07/2032,25351218337202155,ANTICONVULSIVANTES,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,hemitartarato de rivastigmina,,SIMILAR,100790002.0,01/07/2032,25351115379202216,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,31111412000122 - LABORVIDA LABORATÓRIOS FARMACÊUTICOS LTDA.,VÁLIDO,HEMITARTARATO DE RIVASTIGMINA,HEMITARTARATO DE RIVASTIGMINA
MEDICAMENTO,ticagrelor,,NOVO,116180293.0,01/07/2032,25351095823202270,ANTIAGREGANTE PLAQUETARIO,60318797000100 - ASTRAZENECA DO BRASIL LTDA,VÁLIDO,TICAGRELOR,TICAGRELOR
MEDICAMENTO,NORIPURUM,07/04/2022,ESPECIFICO,115240013.0,01/07/2029,25351081008202142,ANTIANEMICOS SIMPLES,53359824000119 - BLANVER FARMOQUIMICA E FARMACÊUTICA S.A.,VÁLIDO,FERRIPOLIMALTOSE,NORIPURUM
MEDICAMENTO,NORIPURUM FÓLICO,07/04/2022,ESPECIFICO,115240014.0,01/07/2029,25351081011202166,ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS,53359824000119 - BLANVER FARMOQUIMICA E FARMACÊUTICA S.A.,VÁLIDO,FERRIPOLIMALTOSE +  ACIDO FOLICO,NORIPURUM FOLICO
MEDICAMENTO,CLONAZEPAM,11/04/2022,GENERICO,118190240.0,01/10/2028,25351062926202253,ANTICONVULSIVANTES,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,CLONAZEPAM,CLONAZEPAM
MEDICAMENTO,CORTAZIDIN,11/04/2022,SIMILAR,118190239.0,01/07/2028,25351062922202275,ANTIANGINOSOS E VASODILATADORES,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,DICLORIDRATO DE TRIMETAZIDINA,CORTAZIDIN
MEDICAMENTO,NORIPURUM EV,11/04/2022,ESPECIFICO,115240015.0,01/07/2025,25351081296202135,ANTIANEMICOS SIMPLES,53359824000119 - BLANVER FARMOQUIMICA E FARMACÊUTICA S.A.,VÁLIDO,SACARATO DE HIDROXIDO FERRICO,NORIPURUM EV
MEDICAMENTO,bromoprida,11/04/2022,GENERICO,118190236.0,01/03/2026,25351062917202262,ANTIEMETICOS E ANTINAUSEANTES,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,BROMOPRIDA,BROMOPRIDA
MEDICAMENTO,celecoxibe,11/04/2022,GENERICO,118190235.0,01/04/2030,25351062915202273,ANTINFLAMATORIOS,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,CELECOXIBE,CELECOXIBE
MEDICAMENTO,cloridrato de duloxetina,11/04/2022,GENERICO,118190238.0,01/01/2030,25351062921202221,ANTIDEPRESSIVOS,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA
MEDICAMENTO,cloridrato de venlafaxina,11/04/2022,GENERICO,118190237.0,01/10/2026,25351062919202251,ANTIDEPRESSIVOS,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,CLORIDRATO DE VENLAFAXINA,CLORIDRATO DE VENLAFAXINA
MEDICAMENTO,ALMINDA,,SIMILAR,116180294.0,01/07/2032,25351095821202281,ANTIAGREGANTE PLAQUETARIO,60318797000100 - ASTRAZENECA DO BRASIL LTDA,VÁLIDO,TICAGRELOR,ALMINDA
MEDICAMENTO,NUVYOR,,SIMILAR,100431442.0,01/07/2032,25351680488202129,OUTROS AGENTES IMUNOSSUPRESSORES,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,LENALIDOMIDA,NUVYOR
MEDICAMENTO,RALZIN,,SIMILAR,125680326.0,01/07/2032,25351098320202256,ANTIDEPRESSIVOS,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,CLORIDRATO DE SERTRALINA,RALZIN
MEDICAMENTO,TARBET,,SIMILAR,103700769.0,01/07/2032,25351090265202256,AGENTES BETABLOQUEADORES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,TARTARATO DE METOPROLOL,TARBET
MEDICAMENTO,TRIVIFEME,,SIMILAR,101550251.0,01/07/2032,25351144968202210,PRODS  GINECOLOGICOS ANTINFECC  TOPICOS ASSOC  MEDICAMENTOSAS,60726692000181 - MARJAN INDÚSTRIA E COMÉRCIO LTDA,VÁLIDO,TINIDAZOL +  TIOCONAZOL,TRIVIFEME
MEDICAMENTO,gefitinibe,,SIMILAR,165070022.0,01/07/2032,25351133438202238,ANTINEOPLASICO,24633934000129 - CAMBER FARMACEUTICA LTDA,VÁLIDO,GEFITINIBE,GEFITINIBE
MEDICAMENTO,CLORIDRATO DE HIDROXIZINA,18/04/2022,GENERICO,118190242.0,01/12/2028,25351062929202297,ANTI-HISTAMINICOS SISTEMICOS,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,DICLORIDRATO DE HIDROXIZINA,CLORIDRATO DE HIDROXIZINA
MEDICAMENTO,EVRA,18/04/2022,NOVO,191290002.0,01/12/2027,25351051711202215,ANTICONCEPCIONAIS,"12134906000188 - GEDEON RICHTER DO BRASIL IMPORTADORA, EXPORTADORA E DISTRIBUIDO",VÁLIDO,ETINILESTRADIOL +  NORELGESTROMINA,EVRA
MEDICAMENTO,ZINACEF,18/04/2022,NOVO,100470646.0,01/02/2025,25351080431202125,ANTIBIOTICOS SISTEMICOS SIMPLES,61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CEFUROXIMA SODICA,ZINACEF
MEDICAMENTO,ZINNAT,18/04/2022,NOVO,100470645.0,01/10/2029,25351080361202113,ANTINFECCIOSOS,61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,AXETIL CEFUROXIMA,ZINNAT
MEDICAMENTO,cloridrato de naratriptana,18/04/2022,GENERICO,118190243.0,01/01/2032,25351062952202281,ANALGESICOS CONTRA ENXAQUECA,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,CLORIDRATO DE NARATRIPTANA,CLORIDRATO DE NARATRIPTANA
MEDICAMENTO,desogestrel,18/04/2022,GENERICO,118190241.0,01/11/2029,25351062927202206,ANTICONCEPCIONAIS,92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,VÁLIDO,DESOGESTREL,DESOGESTREL
MEDICAMENTO,CALRECIA,,ESPECIFICO,132230112.0,01/07/2032,25351243631202286,PRODUTOS PARA HEMODIALISE,01440590000136 - FRESENIUS MEDICAL CARE LTDA,VÁLIDO,CLORETO DE CALCIO DI-HIDRATADO,CALRECIA
MEDICAMENTO,INLUPE,,SIMILAR,100410232.0,01/07/2032,25351374311201971,ANTINFLAMATORIOS ANTIREUMATICOS,49324221000104 - FRESENIUS KABI BRASIL LTDA,VÁLIDO,DICLOFENACO SODICO,INLUPE
MEDICAMENTO,KYNTHEUM,,BIOLOGICO,185690015.0,01/07/2032,25351714775202069,IMUNOMODULADOR,11424477000110 - LEO PHARMA LTDA,VÁLIDO,BRODALUMABE,KYNTHEUM
