TIPO_PRODUTO,NOME_PRODUTO,DATA_FINALIZACAO_PROCESSO,CATEGORIA_REGULATORIA,NUMERO_REGISTRO_PRODUTO,DATA_VENCIMENTO_REGISTRO,NUMERO_PROCESSO,CLASSE_TERAPEUTICA,EMPRESA_DETENTORA_REGISTRO,SITUACAO_REGISTRO,PRINCIPIO_ATIVO,NOME-PRODUTO
MEDICAMENTO,Novolin N,29/04/1998,NOVO,117660004.0,01/10/2029,2500100701789,ANTIDIABETICOS,82277955000155 - NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,INSULINA HUMANA,NOVOLIN N
MEDICAMENTO,Novoseven,08/05/1997,NOVO,117660012.0,01/05/2027,250000004989774,FIBRINOLITICOS E PROTEOLITICOS,82277955000155 - NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,ALFAEPTACOGUE ATIVADO,NOVOSEVEN
MEDICAMENTO,Nuit flash,10/02/2020,NOVO,109740290.0,01/02/2030,25351367683201861,HIPNOTICOS,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,HEMITARTARATO DE ZOLPIDEM,NUIT FLASH
MEDICAMENTO,Numeta Neo,30/03/2020,ESPECIFICO,106830185.0,01/03/2030,25351113004201916,,49351786000261 - BAXTER HOSPITALAR LTDA,VÁLIDO,ACETATO DE MAGNESIO TETRAIDRATADO +  ACETATO DE POTASSIO +  ALANINA +  ARGININA +  CISTEINA +  CLORIDRATO DE ORNITINA +  FENILALANINA +  GLICEROFOSFATO DE SODIO +  GLICINA +  GLICOSE MONOIDRATADA +  HISTIDINA +  ISOLEUCINA +  LEUCINA +  LEVOVALINA +  LISINA +  PROLINA +  SERINA +  TAURINA +  TIROSINA +  TREONINA +  TRIPTOFANO +  CLORETO DE CALCIO DIIDRATADO +  LEVOMETIONINA +  ,NUMETA NEO
MEDICAMENTO,Nuwiq,02/01/2017,BIOLOGICO,139710015.0,01/01/2027,25351778941201459,ANTI-HEMORRAGICOS,02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO, ALFASIMOCTOCOGUE,NUWIQ
MEDICAMENTO,OCCIDE,22/05/2017,SIMILAR,183260288.0,01/05/2027,25351866096201698,ANTIPARASITARIOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,NITAZOXANIDA,OCCIDE
MEDICAMENTO,OCERAL,31/03/2008,NOVO,170560025.0,01/02/2026,25351212307200787,ANTIMICOTICOS PARA USO TOPICO,18459628000115 - BAYER S.A.,VÁLIDO,NITRATO DE OXICONAZOL,OCERAL
MEDICAMENTO,OCITOCINA,21/06/2010,GENERICO,116370072.0,01/06/2025,25351036063200996,OCITOCICOS HORMONAIS,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,OCITOCINA,OCITOCINA
MEDICAMENTO,OCREVUS,26/02/2018,BIOLOGICO,101000666.0,01/02/2038,25351195147201723,IMUNOSSUPRESSORES SELETIVOS,33009945000123 - PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,VÁLIDO,OCRELIZUMABE,OCREVUS
MEDICAMENTO,OCT-IPEN,16/12/2019,RADIOFARMACO,181000014.0,01/12/2024,25351399468201558,,00402552000126 - COMISSAO NACIONAL DE ENERGIA NUCLEAR,VÁLIDO,PENTETREOTIDA,OCT-IPEN
MEDICAMENTO,OCTAGAM,22/07/1999,BIOLOGICO,139710001.0,01/07/2030,250000072559640,IMUNOGLOBULINAS,02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,IMUNOGLOBULINA HUMANA ,OCTAGAM
MEDICAMENTO,OCTALBIN,29/09/1999,NOVO,139710003.0,01/03/2030,250000035469560,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,ALBUMINA HUMANA,OCTALBIN
MEDICAMENTO,OCTANINE F,17/07/2001,SIMILAR,139710008.0,01/07/2026,253510298960060,OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS,02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,FATOR IX DE COAGULACAO,OCTANINE F
MEDICAMENTO,OCTAPLEX,02/03/2004,BIOLOGICO,139710012.0,01/03/2034,25351042119200351,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,FATOR II DE COAGULACAO +  FATOR IX DE COAGULACAO +  FATOR VII DE COAGULACAO +  FATOR X,OCTAPLEX
MEDICAMENTO,OCTAVI SDOPTIMUM,25/11/2000,BIOLOGICO,139710006.0,01/11/2025,250000169329576,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,FATOR VIII DE COAGULACAO,OCTAVI SDOPTIMUM
MEDICAMENTO,OCTIFEN,06/10/2008,SIMILAR,104971358.0,01/10/2028,25351641501200776,ANTIALERGICOS TOPICOS,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,FUMARATO DE CETOTIFENO,OCTIFEN
MEDICAMENTO,OCTRIDE,21/03/2011,SIMILAR,146820020.0,01/07/2025,25351745150201041,OUTROS HORMONIOS MEDIADORES E PRODUTOS EQUIVALENTES,05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,ACETATO DE OCTREOTIDA,OCTRIDE
MEDICAMENTO,OCUBIN,16/01/2017,SIMILAR,135690704.0,01/01/2027,25351467741201693,ANTIGLAUCOMATOSOS,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,BIMATOPROSTA,OCUBIN
MEDICAMENTO,OCUPRESS,19/05/2003,SIMILAR,104971295.0,01/12/2026,25351022367200386,ANTIGLAUCOMATOSOS,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,CLORIDRATO DE DORZOLAMIDA,OCUPRESS
MEDICAMENTO,OCUSYS,28/06/2021,ESPECIFICO,154230320.0,01/06/2031,25351723351202095,EMOLIENTES E PROTETORES OFTALMICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,MACROGOL +  PROPILENOGLICOL,OCUSYS
MEDICAMENTO,OCUTIL,26/11/2012,SIMILAR,154230192.0,01/11/2027,25351388764201067,DESCONGESTIONATES OFTALMICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,CLORIDRATO DE NAFAZOLINA +  MALEATO DE FENIRAMINA,OCUTIL
MEDICAMENTO,OESTROGEL,14/10/2013,NOVO,187590002.0,01/10/2028,25351020399201250,ESTROGENOS SIMPLES,11082598000121 - BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMEN,VÁLIDO,ESTRADIOL HEMI-HIDRATADO,OESTROGEL
MEDICAMENTO,OFEV,26/10/2015,NOVO,103670173.0,01/10/2025,25351456304201563,ANTINEOPLASICO,60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.,VÁLIDO,ESILATO DE NINTEDANIBE,OFEV
MEDICAMENTO,OFITE PLUS,12/07/2021,SIMILAR,177940048.0,01/07/2031,25351139492201720,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,09545589000188 - MABRA FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE TETRACICLINA,OFITE PLUS
MEDICAMENTO,OFLOX,04/09/2000,NOVO,101470027.0,01/04/2027,2500100036581,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,43426626000177 - ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,VÁLIDO,OFLOXACINO,OFLOX
MEDICAMENTO,OFLOXACINO,19/08/2005,GENERICO,102350779.0,01/08/2025,25351220952200510,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,57507378000365 - EMS S/A,VÁLIDO,OFLOXACINO,OFLOXACINO
MEDICAMENTO,OFLOXACINO,14/05/2012,NAN,155840312.0,01/05/2016,25351535051201178,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,OFLOXACINO,OFLOXACINO
MEDICAMENTO,OFLOXALIS,22/05/2017,SIMILAR,167730555.0,01/05/2027,25351392703201670,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,OFLOXACINO,OFLOXALIS
MEDICAMENTO,OFTPRED,05/11/2018,SIMILAR,102980481.0,01/10/2026,25351653838201889,GLICOCORTICOIDES TOPICO OFTALMOLOGICO SIMPLES,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,ACETATO DE PREDNISOLONA,OFTPRED
MEDICAMENTO,OFTRATE,20/12/2002,SIMILAR,115600136.0,01/12/2007,25351166000200292,ANTIALERGICOS TOPICOS,17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,VÁLIDO,ACETATO DE FLUORMETOLONA,OFTRATE
MEDICAMENTO,OHDE CAPS,29/11/2021,ESPECIFICO,100431390.0,01/04/2029,25351217921202193,VITAMINA D E ANÁLOGOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,COLECALCIFEROL,OHDE CAPS
MEDICAMENTO,OKÓTICO,06/08/2018,SIMILAR,103720282.0,01/08/2028,25351088937201887,NEUROLEPTICOS,43312503000105 - SUPERA FARMA LABORATÓRIOS S.A,VÁLIDO,CLOZAPINA,OKOTICO
MEDICAMENTO,OLANEXYN,06/03/2019,SIMILAR,105730677.0,01/04/2027,25351858176201831,ANTIPSICOTICOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,OLANZAPINA,OLANEXYN
MEDICAMENTO,OLANZAPINA,05/03/2012,GENERICO,101830152.0,01/03/2027,25351146163201051,ANTIPSICOTICOS,10877926000113 - LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIG,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,14/05/2012,GENERICO,102980391.0,01/05/2027,25351146227201001,ANTIPSICOTICOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,14/12/2015,GENERICO,154230222.0,01/12/2025,25351033866201251,ANTIPSICOTICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,28/03/2016,GENERICO,151670047.0,01/03/2026,25351318731201152,ANTIPSICOTICOS,04301884000175 - AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,27/06/2016,GENERICO,155840515.0,01/06/2026,25351539285201158,ANTIPSICOTICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,04/02/2019,GENERICO,105730642.0,01/05/2027,25351858178201821,ANTIPSICOTICOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,14/06/2021,GENERICO,109740319.0,01/07/2029,25351423848202197,ANTIPSICOTICOS,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA (PORT. 344/98 - LISTA C1),27/02/2012,GENERICO,100431057.0,01/02/2027,25351590089201021,ANTIPSICOTICOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,OLANZAPINA,OLANZAPINA (PORT. 344/98 - LISTA C1)
MEDICAMENTO,OLANZYS,14/06/2021,SIMILAR,109740320.0,01/01/2025,25351423885202103,ANTIPSICOTICOS,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,OLANZAPINA,OLANZYS
MEDICAMENTO,OLEPTAL,02/10/2006,SIMILAR,105250027.0,01/10/2026,25351178701200436,ANTICONVULSIVANTES,33078528000132 - TORRENT DO BRASIL LTDA,VÁLIDO,OXCARBAZEPINA,OLEPTAL
MEDICAMENTO,OLIG-TRAT,02/06/2008,ESPECIFICO,164000002.0,01/06/2028,25351575208200711,NUTRIENTES PARENTERAIS,05155425000193 - CASULA & VASCONCELOS INDÚSTRIA FARMACÊUTICA E COMÉRCIO LTDA,VÁLIDO,CLORETO CROMICO HEXAIDRATADO +  SULFATO CUPRICO PENTAIDRATADO +  SULFATO DE MANGANES MONOIDRATADO +  SULFATO DE ZINCO HEPTAIDRATADO,OLIG-TRAT
MEDICAMENTO,OLIMEL,08/07/2013,ESPECIFICO,106830181.0,01/07/2028,25351742952201073,REPOSICAO HIDROELETROLITICA E ALIMENTACAO PARENTERAL,49351786000261 - BAXTER HOSPITALAR LTDA,VÁLIDO,ACETATO DE LISINA +  ACETATO DE SODIO TRI-HIDRATADO  +  ACETATO DE SODIO TRIHIDRATADO +  ALANINA +  ARGININA +  CLORETO DE CALCIO DI-HIDRATADO +  CLORETO DE MAGNESIO HEXAIDRATADO +  CLORETO DE POTASSIO +  FENILALAMINA +  GLICEROFOSFATO DE SODIO +  GLICINA +  GLICOSE MONOHIDRATADA +  GLICOSE MONOIDRATADA +  HISTIDINA +  ISOLEUCINA +  LEUCINA +  LEVOVALINA +  PROLINA +  SERINA + ,OLIMEL
MEDICAMENTO,OLINA ESSÊNCIA DE VIDA,26/03/2003,FITOTERAPICO,102990002.0,01/10/2029,2500100597678,DIGESTIVOS-ASSOCIACOES MEDICAMENTOSAS,92690999000166 - LABORATÓRIO WESP LTDA,VÁLIDO,ALOE FEROX MILL. +  GENTIANA LUTEA L.,OLINA ESSENCIA DE VIDA
MEDICAMENTO,OLMECOR,21/10/2013,SIMILAR,105250058.0,01/10/2028,25351452142201027,ANTI-HIPERTENSIVOS,33078528000132 - TORRENT DO BRASIL LTDA,VÁLIDO,OLMESARTANA MEDOXOMILA,OLMECOR
MEDICAMENTO,OLMEDIX,11/05/2020,SIMILAR,102351348.0,01/05/2030,25351451090201458,ANTI-HIPERTENSIVOS,57507378000365 - EMS S/A,VÁLIDO,OLMESARTANA MEDOXOMILA,OLMEDIX
MEDICAMENTO,OLMEDIX ANLO,09/05/2016,SIMILAR,102351152.0,01/05/2026,25351229310201451,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,57507378000365 - EMS S/A,VÁLIDO,BESILATO DE ANLODIPINO +  OLMESARTANA MEDOXOMILA,OLMEDIX ANLO
MEDICAMENTO,OLMEDIX HCT,18/05/2020,SIMILAR,102351350.0,01/05/2030,25351176093201413,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,57507378000365 - EMS S/A,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLMEDIX HCT
MEDICAMENTO,OLMEGRAN,11/05/2020,SIMILAR,167730645.0,01/05/2030,25351451089201423,ANTI-HIPERTENSIVOS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,OLMESARTANA MEDOXOMILA,OLMEGRAN
MEDICAMENTO,OLMEGRAN ANLO,05/09/2016,SIMILAR,167730434.0,01/09/2026,25351226344201411,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,BESILATO DE ANLODIPINO +  OLMESARTANA MEDOXOMILA,OLMEGRAN ANLO
MEDICAMENTO,OLMEGRAN HCT,25/05/2020,SIMILAR,167730648.0,01/05/2030,25351175883201481,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLMEGRAN HCT
MEDICAMENTO,OLMESARTANA MEDOXOMILA,12/08/2013,GENERICO,105250057.0,01/08/2028,25351460401201040,ANTI-HIPERTENSIVOS,33078528000132 - TORRENT DO BRASIL LTDA,VÁLIDO,OLMESARTANA MEDOXOMILA,OLMESARTANA MEDOXOMILA
MEDICAMENTO,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,01/08/2016,GENERICO,183260277.0,01/08/2026,25351465825201545,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,BESILATO DE ANLODIPINO +  OLMESARTANA MEDOXOMILA,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO
MEDICAMENTO,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,29/06/2015,GENERICO,100431136.0,01/06/2025,25351711342201411,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA
MEDICAMENTO,OLMESARTANA MEDOXOMILA+BESILATO DE ANLODIPINO,18/04/2016,GENERICO,102351151.0,01/04/2026,25351176076201478,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,57507378000365 - EMS S/A,VÁLIDO,BESILATO DE ANLODIPINO +  OLMESARTANA MEDOXOMILA,OLMESARTANA MEDOXOMILA+BESILATO DE ANLODIPINO
MEDICAMENTO,OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA,02/02/2015,GENERICO,155840460.0,01/02/2025,25351480009201305,ANTI-HIPERTENSIVOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA
MEDICAMENTO,OLMESIP,14/08/2017,SIMILAR,126750291.0,01/08/2027,25351238925201458,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,BESILATO DE ANLODIPINO +  OLMESARTANA MEDOXOMILA,OLMESIP
MEDICAMENTO,OLMETEC,31/07/2017,NOVO,121100409.0,01/02/2034,25351099752201783,ANTI-HIPERTENSIVOS,61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,OLMESARTANA MEDOXOMILA,OLMETEC
MEDICAMENTO,OLMETEC HCT,17/04/2017,SIMILAR,121100358.0,01/02/2025,25351099754201731,ANTI-HIPERTENSIVOS,61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLMETEC HCT
MEDICAMENTO,OLMETECANLO,17/07/2017,SIMILAR,121100399.0,01/06/2026,25351097451201701,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,BESILATO DE ANLODIPINO +  OLMESARTANA MEDOXOMILA,OLMETECANLO
MEDICAMENTO,OLMY,11/05/2020,SIMILAR,135690740.0,01/05/2030,25351451086201490,ANTI-HIPERTENSIVOS,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,OLMESARTANA MEDOXOMILA,OLMY
MEDICAMENTO,OLMY ANLO,18/07/2016,SIMILAR,135690674.0,01/07/2026,25351234608201479,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,BESILATO DE ANLODIPINO +  OLMESARTANA MEDOXOMILA,OLMY ANLO
MEDICAMENTO,OLMY HCT,11/05/2020,SIMILAR,135690741.0,01/05/2030,25351515067201407,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLMY HCT
MEDICAMENTO,OLSAR,03/11/2021,SIMILAR,100431367.0,01/06/2030,25351049639202177,ANTI-HIPERTENSIVOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,OLMESARTANA MEDOXOMILA,OLSAR
MEDICAMENTO,OLSAR H,03/11/2021,SIMILAR,100431365.0,01/12/2030,25351049335202118,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLSAR H
MEDICAMENTO,OLZICAR HCT,10/10/2016,SIMILAR,178170832.0,01/10/2026,25351226071201657,ANTI-HIPERTENSIVOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,HIDROCLOROTIAZIDA +  OLMESARTANA MEDOXOMILA,OLZICAR HCT
MEDICAMENTO,OMCILON A,07/08/2017,NOVO,137640162.0,01/03/2026,25351177261201721,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,02433631000120 - ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,TRIANCINOLONA ACETONIDA,OMCILON A
MEDICAMENTO,OMEGAVEN,27/05/2003,ESPECIFICO,100419942.0,01/05/2028,253510185270041,NUTRIENTES PARENTERAIS,49324221000104 - FRESENIUS KABI BRASIL LTDA,VÁLIDO,OLEO DE PEIXE,OMEGAVEN
MEDICAMENTO,OMENAX,02/03/2022,SIMILAR,154230328.0,01/03/2032,25351822435202191,ANTIULCEROSOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,OMEPRAZOL,OMENAX
MEDICAMENTO,OMEPRAMED,01/03/2002,SIMILAR,143810063.0,01/03/2027,253510279830172,ANTIULCEROSOS,02814497000107 - CIMED INDUSTRIA S.A,VÁLIDO,OMEPRAZOL,OMEPRAMED
MEDICAMENTO,OMEPRAMIX,19/05/2003,SIMILAR,105730282.0,01/05/2028,253510258290021,ANTIACIDOS E ANTIULCEROSOS ASSOCIADOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,AMOXICILINA TRI-HIDRATADA +  CLARITROMICINA +  OMEPRAZOL,OMEPRAMIX
MEDICAMENTO,OMEPRAZOL,06/02/1997,SIMILAR,110130017.0,01/02/2002,250000222199571,ANTIULCEROSOS,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,NAN,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,04/08/2003,GENERICO,102980327.0,01/08/2028,25351002168200351,ANTIULCEROSOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,OMEPRAZOL SODICO,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,12/08/2005,GENERICO,102980354.0,01/08/2025,25351277933200476,ANTIULCEROSOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,OMEPRAZOL,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,19/10/2009,GENERICO,113430173.0,01/10/2029,25351827882200842,ANTIULCEROSOS,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,OMEPRAZOL,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,01/08/2011,GENERICO,105350172.0,01/08/2026,25351129074201177,ANTIULCEROSOS,17115437000173 - LABORATÓRIO GLOBO SA,VÁLIDO,OMEPRAZOL,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,23/12/2013,GENERICO,155840419.0,01/12/2028,25351622464201038,ANTIULCEROSOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,OMEPRAZOL MICROGRANULADOS,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,22/06/2015,GENERICO,183260248.0,01/10/2025,25351693344201480,ANTIULCEROSOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,OMEPRAZOL,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,14/09/2015,GENERICO,115600184.0,01/09/2025,25351662339201459,ANTIULCEROSOS,17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,VÁLIDO,OMEPRAZOL,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL,11/02/2019,GENERICO,141070618.0,01/02/2029,25351596528201515,ANTIULCEROSOS,02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,VÁLIDO,OMEPRAZOL,OMEPRAZOL
MEDICAMENTO,OMEPRAZOL SÓDICO,18/08/2000,GENERICO,100430730.0,01/08/2025,253510164320066,ANTIULCEROSOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,OMEPRAZOL SODICO,OMEPRAZOL SODICO
MEDICAMENTO,OMNARIS,24/06/2019,NOVO,164250005.0,01/12/2028,25351322484201912,PRODUTOS PARA TERAPIA NASAL DE ACAO ESPECIFICA,07591326000180 - MOKSHA8 BRASIL INDUSTRIA E COMERCIO DE MEDICAMENTOS LTDA,VÁLIDO,CICLESONIDA,OMNARIS
MEDICAMENTO,OMNIC OCAS,18/04/2011,SIMILAR,177170003.0,01/04/2026,25351235441200907,OUTROS PRODUTOS COM ACAO NO TRATO URINARIO,07768134000104 - ASTELLAS FARMA BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS,VÁLIDO,CLORIDRATO DE TANSULOSINA,OMNIC OCAS
MEDICAMENTO,OMNIPAQUE,05/12/2011,NOVO,183960001.0,01/12/2026,25351633483201030,CONTRASTES RADIOLOGICOS,00029372000140 - GE HEALTHCARE DO BRASIL COMÉRCIO E SERVIÇOS PARA EQUIPAMENTOS M,VÁLIDO,IOEXOL,OMNIPAQUE
MEDICAMENTO,OMNISCAN,17/12/2012,NOVO,183960003.0,01/12/2027,25351635153201055,CONTRASTES RADIOLOGICOS,00029372000140 - GE HEALTHCARE DO BRASIL COMÉRCIO E SERVIÇOS PARA EQUIPAMENTOS M,VÁLIDO,GADODIAMIDA,OMNISCAN
MEDICAMENTO,OMOPREL,18/04/2001,SIMILAR,105710083.0,01/10/2027,250000022659705,ANTIULCEROSOS,18324343000177 - BELFAR LTDA,VÁLIDO,OMEPRAZOL,OMOPREL
MEDICAMENTO,ONBRIZE,16/11/2010,NOVO,100681073.0,01/11/2025,25351139128200943,BRONCODILATADORES,56994502000130 - NOVARTIS BIOCIENCIAS S.A,VÁLIDO,MALEATO DE INDACATEROL,ONBRIZE
MEDICAMENTO,ONCASPAR,24/12/2018,BIOLOGICO,112780076.0,01/06/2027,25351771428201819,ANTINEOPLASICO,42374207000176 - LABORATÓRIOS SERVIER DO BRASIL LTDA,VÁLIDO,PEGASPARGASE,ONCASPAR
